title,min_val,max_val,currency,link,site,employer,city
Водитель-экспедитор (ст.Дегунино),85000,110000,руб.,https://hh.ru/vacancy/45396614?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Eden Springs,"Москва, Алтуфьево"
Водитель автомобиля Комфорт+,65000,100000,руб.,https://hh.ru/vacancy/49623017?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ТК Самсонов,Москва
Водитель-экспедитор,80000,,руб.,https://hh.ru/vacancy/49959911?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Спортклаб,Москва
Водитель автомобиля,48000,60000,руб.,https://hh.ru/vacancy/49101714?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ГБУ Автомобильные дороги ЮАО,Москва
Водитель категории СЕ,90000,120000,руб.,https://hh.ru/vacancy/49042340?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО ГУП ГрузТранс,Москва
Водитель-экспедитор,50000,,руб.,https://hh.ru/vacancy/49896178?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,STAN,"Москва, Аннино и еще 1 "
Водитель с личным грузовым автомобилем,120000,,руб.,https://hh.ru/vacancy/49455460?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО ТК АКРО,Москва
Водитель такси (на автомобиль таксопарка),160000,,руб.,https://hh.ru/vacancy/48096631?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Центр Найма Водителей,Москва
Водитель-экспедитор со своим автомобилем,83000,110000,руб.,https://hh.ru/vacancy/42784026?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,АО СТРИЖ-Логистик,"Москва, Фонвизинская"
"Водитель-экспедитор (категории В,С)",60000,100000,руб.,https://hh.ru/vacancy/49457860?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ТК Мейджик Транс,Москва
Водитель категории C,,90000,руб.,https://hh.ru/vacancy/49223750?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО ФИНТЕХ СТАНДАРТ,Москва
Водитель,150000,190000,руб.,https://hh.ru/vacancy/49092645?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Оверсайз,Москва
Водитель,125000,,руб.,https://hh.ru/vacancy/49863179?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Trust Human Resources,"Москва, Волоколамская и еще 2 "
Водитель,125000,,руб.,https://hh.ru/vacancy/49881823?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Trust Human Resources,"Москва, Марксистская и еще 2 "
Водитель-экспедитор по Москве,65000,90000,руб.,https://hh.ru/vacancy/47468951?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Major logistics,"Москва, Бутырская  и еще 1 "
Водитель-курьер на личном автомобиле Ozon Express,,200000,руб.,https://hh.ru/vacancy/49928304?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Медиатор,"Москва, Хорошевская"
Водитель-экспедитор,57500,76000,руб.,https://hh.ru/vacancy/49957645?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,"ЦУМ, Офис","Москва, Войковская и еще 1 "
Водитель категории В,55000,65000,руб.,https://hh.ru/vacancy/49140196?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Автоэксперт,Москва
Водитель категории BC,70000,,руб.,https://hh.ru/vacancy/49929665?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ZAMM,Москва
Водитель категории C,60000,90000,руб.,https://hh.ru/vacancy/49060944?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО ЭЛИТСТРОЙМАРКЕТ,Москва
Водитель на автомобиль компании,90000,150000,руб.,https://hh.ru/vacancy/49871879?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Таксите,"Москва, Балтийская и еще 2 "
"Водитель-экспедитор на автомобиль (1,5 тонны)",45000,70000,руб.,https://hh.ru/vacancy/49916257?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Артего,"Москва, Беляево и еще 2 "
Водитель-экспедитор с личным автомобилем,80000,,руб.,https://hh.ru/vacancy/40804230?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Курьер Сервис Экспресс,Москва
Водитель-курьер,115000,,руб.,https://hh.ru/vacancy/49344825?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Отрадное"
Водитель-курьер,115000,,руб.,https://hh.ru/vacancy/49461012?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Печатники"
Водитель-курьер,95000,,руб.,https://hh.ru/vacancy/49227838?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Бульвар Рокоссовского и еще 1 "
Водитель-экспедитор со своим автомобиле,70000,75000,руб.,https://hh.ru/vacancy/49672792?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ExpAs,Москва
Водитель с личным автомобилем,71000,100000,руб.,https://hh.ru/vacancy/48378770?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,АМИ КОВРЫ,"Москва, Ольховая  и еще 2 "
Водитель с личным грузовым автомобилем 15-20 м3 (сеть аптек),160000,,руб.,https://hh.ru/vacancy/49913720?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Аптечная сеть ЗДОРОВ.ру,Москва
Водитель-экспедитор,60000,100000,руб.,https://hh.ru/vacancy/49916867?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ИП Варавина Лариса Валериевна,"Москва, Беговая"
Водитель-курьер на автомобиль компании,120000,170000,руб.,https://hh.ru/vacancy/48083079?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО СТРИТ ЛОГИСТИК,Москва
Водитель-экспедитор со своим автомобилем,70000,,руб.,https://hh.ru/vacancy/49518696?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО СИЛЕД,Москва
"Водитель-экспедитор категории В,С",55000,90000,руб.,https://hh.ru/vacancy/49611091?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО АВИЗАЦИЯ,"Москва, Домодедовская и еще 3 "
Водитель-экспедитор на автомобиле компании,90000,120000,руб.,https://hh.ru/vacancy/48509360?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Оптима,"Москва, Домодедовская и еще 2 "
Курьер-водитель,,110000,руб.,https://hh.ru/vacancy/49083732?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Верхние Лихоборы и еще 1 "
Курьер-водитель,,114000,руб.,https://hh.ru/vacancy/49130913?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Беляево и еще 1 "
Водитель-курьер на личном автомобиле,75000,,руб.,https://hh.ru/vacancy/48754362?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Интернет-магазин электроники Quke.ru,"Москва, Полежаевская и еще 1 "
Водитель-экспедитор на Газель Next,50000,60000,руб.,https://hh.ru/vacancy/49509739?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО ТК МилаТранс,"Москва, Волоколамская и еще 1 "
Водитель-экспедитор,60000,,руб.,https://hh.ru/vacancy/49389158?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Компания МиКс,"Москва, Варшавская"
"Водитель-экспедитор (категории В,С)",65000,80000,руб.,https://hh.ru/vacancy/49179886?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,GriffonStyle,Москва
Водитель автомобиля,30000,,руб.,https://hh.ru/vacancy/49951347?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ГЦМСИР,"Москва, Тверская"
Водитель на служебном автомобиле,44000,44000,руб.,https://hh.ru/vacancy/49497904?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,МАСК групп,Москва
Водитель-курьер,98000,,руб.,https://hh.ru/vacancy/49199884?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Новоясеневская и еще 2 "
Водитель автобуса,45000,55000,руб.,https://hh.ru/vacancy/49807249?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Матиевич Юлия Лазовна,Москва
Водитель-курьер,115000,,руб.,https://hh.ru/vacancy/49711556?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,Москва
Водитель-курьер,115000,,руб.,https://hh.ru/vacancy/49749920?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Площадь Ильича"
Водитель-курьер,115000,,руб.,https://hh.ru/vacancy/49826385?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Румянцево и еще 2 "
Водитель-курьер,115000,,руб.,https://hh.ru/vacancy/49885223?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,Москва
Водитель категории E,80000,120000,руб.,https://hh.ru/vacancy/49904153?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Коптевотранс,Москва
Водитель-экспедитор (ст.Дегунино),85000,110000,руб.,https://hh.ru/vacancy/44270449?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Eden Springs,Москва
Водитель-экспедитор на автомобиле компании Лада Ларгус,80000,,руб.,https://hh.ru/vacancy/49149194?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Курьер Сервис Экспресс,Москва
Водитель-экспедитор на автомобиле компании Лада Ларгус,80000,,руб.,https://hh.ru/vacancy/49753894?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Курьер Сервис Экспресс,Москва
Водитель,125000,,руб.,https://hh.ru/vacancy/49102338?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Trust Human Resources,"Москва, Волгоградский проспект"
Водитель,125000,,руб.,https://hh.ru/vacancy/49251086?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Trust Human Resources,"Москва, Волоколамская и еще 2 "
Водитель-экспедитор,55000,,руб.,https://hh.ru/vacancy/49464177?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Арника,Москва
Персональный водитель,40000,,руб.,https://hh.ru/vacancy/49703821?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Магистраль,Москва
Водитель с личным автомобилем,,,,https://hh.ru/vacancy/49236453?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Изюм,"Москва, Бибирево"
Водитель - курьер на автомобиле,110000,,руб.,https://hh.ru/vacancy/49439837?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Компания АрмИТ,Москва
Водитель-экспедитор,55000,,руб.,https://hh.ru/vacancy/49115621?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Фаворит,Москва
Водитель-курьер (METRO),,110000,руб.,https://hh.ru/vacancy/49162454?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Савеловская"
Водитель категории В,80000,120000,руб.,https://hh.ru/vacancy/49268844?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО Департамент Ф53,Москва
Водитель категории В,80000,,руб.,https://hh.ru/vacancy/49058295?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,ООО ОТДЕЛКИНО CITY,"Москва, Мичуринский проспект и еще 2 "
Водитель-курьер,105000,,руб.,https://hh.ru/vacancy/49199893?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Стахановская"
Водитель-курьер,105000,,руб.,https://hh.ru/vacancy/49227761?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Новогиреево и еще 1 "
Водитель-курьер,105000,,руб.,https://hh.ru/vacancy/49419759?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Семеновская и еще 2 "
Водитель-курьер,105000,,руб.,https://hh.ru/vacancy/49492805?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Каховская"
Водитель-курьер,105000,,руб.,https://hh.ru/vacancy/49531894?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Дубровка и еще 2 "
Водитель-курьер,105000,,руб.,https://hh.ru/vacancy/49565972?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Зябликово и еще 1 "
Водитель-курьер,105000,,руб.,https://hh.ru/vacancy/49745416?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Беговая и еще 2 "
Водитель-курьер,105000,,руб.,https://hh.ru/vacancy/49776059?query=%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D0%B5%D0%BB%D1%8C,hh.ru,Dostavista.ru,"Москва, Ленинский проспект и еще 1 "
Водитель бетоносмесителя,65000,,руб.,https://moskva.superjob.ru/vakansii/voditel-betonosmesitelya-30962608.html,superjob.ru,СТАНДАРТ-СТРОЙ,Севастополь
"Водитель трубоплетевоза (вахта, Якутия)",110000,,руб.,https://moskva.superjob.ru/vakansii/voditel-trubopletevoza-39789662.html,superjob.ru,Газстройпром,Севастополь
Водитель-экспедитор,40000,40000,руб.,https://moskva.superjob.ru/vakansii/voditel-ekspeditor-40218665.html,superjob.ru,"Кадровое агентство ""оККеу""",Севастополь
Специалист службы поддержки водителей в Драйв,,,,https://moskva.superjob.ru/vakansii/specialist-sluzhby-podderzhki-voditelej-v-drajv-39910227.html,superjob.ru,Яндекс,Севастополь
Водитель такси,,,,https://moskva.superjob.ru/vakansii/voditel-taksi-35154597.html,superjob.ru,ParkTaxi,Севастополь
Водитель автокрана Краян,,,,https://moskva.superjob.ru/vakansii/voditel-avtokrana-krayan-37773553.html,superjob.ru,Объединение ВИП КЛАСС,Севастополь
Водитель-экспедитор категории С,120000,150000,руб.,https://moskva.superjob.ru/vakansii/voditel-ekspeditor-kategorii-s-40184087.html,superjob.ru,FORMICA,Севастополь
Водитель с ДОПОГ,120000,,руб.,https://moskva.superjob.ru/vakansii/voditel-s-dopog-40319211.html,superjob.ru,Золотодобывающая компания,Севастополь
Водитель категории D,90000,,руб.,https://moskva.superjob.ru/vakansii/voditel-kategorii-d-39391664.html,superjob.ru,ДДСК,Севастополь
Водитель КМУ + Е (кран-манипулятор),120000,,руб.,https://moskva.superjob.ru/vakansii/voditel-kmu-40146651.html,superjob.ru,НИТЭК,Севастополь
Водитель болотохода,100000,100000,руб.,https://moskva.superjob.ru/vakansii/voditel-bolotohoda-39474822.html,superjob.ru,Кадано,Севастополь
Водитель на кран-манипулятор,70000,,руб.,https://moskva.superjob.ru/vakansii/voditel-na-kran-manipulyator-38201690.html,superjob.ru,Технологии,Севастополь
Водитель УРАЛа с удостоверением тракториста,115000,,руб.,https://moskva.superjob.ru/vakansii/voditel-urala-s-udostovereniem-traktorista-39496925.html,superjob.ru,"ЭСК ""Энергомост""",Севастополь
"Водитель самосвала (вахта, СКЗИ за счет работодателя)",100000,110000,руб.,https://moskva.superjob.ru/vakansii/voditel-samosvala-40253468.html,superjob.ru,МежРегионСтрой,Севастополь
"Водитель погрузчика, минипогрузчика (г. Ялта Республика Крым)",35000,35000,руб.,https://moskva.superjob.ru/vakansii/voditel-pogruzchika-40243439.html,superjob.ru,Mriya Resort & SPA,Севастополь
"Водитель автобуса (вахтовки, Якутия)",100000,,руб.,https://moskva.superjob.ru/vakansii/voditel-avtobusa-39787252.html,superjob.ru,Газстройпром,Севастополь
Водитель автомобиля (КМУ),88000,88000,руб.,https://moskva.superjob.ru/vakansii/voditel-avtomobilya-40360532.html,superjob.ru,Газстройпром,Севастополь
Водитель автобетоносмесителя,88000,88000,руб.,https://moskva.superjob.ru/vakansii/voditel-avtobetonosmesitelya-40357293.html,superjob.ru,Газстройпром,Севастополь
Водитель самосвала,110000,,руб.,https://moskva.superjob.ru/vakansii/voditel-samosvala-39771511.html,superjob.ru,Газстройпром,Севастополь
